2024-05-23 02:08:16,674: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,676: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,680: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,680: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,682: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,682: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,682: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,683: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,685: root: INFO: Current backtesting datetime 2022-01-22 09:29:00-05:00
2024-05-23 02:08:16,686: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,686: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,687: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,688: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,688: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,689: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,690: root: INFO: Current backtesting datetime 2022-01-22 09:29:00-05:00
2024-05-23 02:08:16,690: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-23 02:08:16,691: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,692: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,693: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,694: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
